order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery_date
ZzulYO07zrrr,SfWQmzUnBND4,delivered,2018-01-28 10:45:25,2018-01-28 11:20:00,2018-02-22 13:32:58,2018-02-23
YCsTXhAsJeZU,BqITAwzfrvrC,delivered,2018-08-11 13:34:11,2018-08-14 04:05:13,2018-08-15 21:29:03,2018-08-21
6tsXdaC4xTE8,CKf7Z3bAkXRl,delivered,2018-05-17 07:39:35,2018-05-17 08:36:21,2018-06-05 13:48:32,2018-06-13
CsPcM6ofaD1j,ObaOu9jAfo50,delivered,2018-07-20 08:57:42,2018-07-20 09:15:12,2018-08-08 15:31:18,2018-08-08
Bh5Gv8JSmRx6,xvUqPAqK5HqC,delivered,2018-08-10 20:02:10,2018-08-10 20:10:18,2018-08-18 20:21:25,2018-08-16
gIyq9NIyiWtj,1CWLJDvXOKnp,delivered,2017-10-09 10:48:04,2017-10-10 03:35:22,2017-10-17 22:14:41,2017-10-31
bf9MO8WsMhqa,ZpkBHoznaffX,delivered,2017-03-06 14:16:20,2017-03-06 14:25:16,2017-03-30 13:24:47,2017-03-27
Cwbc20W12LlR,8ruplZngDO8w,delivered,2018-01-23 17:07:10,2018-01-24 10:31:36,2018-01-26 15:29:02,2018-02-09
ZsV5G1XYD6UM,ufS97tDspFXa,delivered,2017-06-23 17:27:42,2017-06-24 17:43:11,2017-07-07 16:06:47,2017-07-19
TgqU3zpvKj0l,5tV5T3UmcT3v,delivered,2018-07-21 17:41:13,2018-07-21 17:50:20,2018-07-25 18:07:07,2018-08-06
jOskTOQNR8vV,DOSu51xHgicL,shipped,2018-06-18 15:55:12,2018-06-18 16:41:21,,2018-07-24
x184A0v4PeTK,CgXD9d5ifYpn,delivered,2018-04-05 20:59:20,2018-04-05 21:10:15,2018-04-19 00:43:34,2018-04-27
p8rP9sGht75w,R4Kft8yQNs7W,delivered,2017-08-28 22:13:47,2017-08-29 05:32:18,2017-08-30 20:16:38,2017-09-11
C4atizqQs9k7,7yMnqt5uJ4oR,delivered,2018-01-09 07:29:28,2018-01-10 10:32:23,2018-01-22 23:58:47,2018-02-14
a3ihLo6AEle1,DN5RI0Mf3vGu,delivered,2018-07-30 20:23:34,2018-07-30 21:00:15,2018-08-07 22:44:40,2018-08-09
2Wb3mNVYrAoa,VIaXU1btm2kl,delivered,2017-09-05 17:36:41,2017-09-05 18:24:06,2017-09-15 19:17:40,2017-09-27
FVaQEaHOSzdq,7gqMhKw85f8h,delivered,2017-11-19 14:02:16,2017-11-19 14:15:21,2017-11-21 19:11:35,2017-12-01
fJrGtFqudcjg,WwjqtejA2BKP,delivered,2017-11-30 11:06:14,2017-11-30 11:14:26,2017-12-11 17:42:08,2017-12-27
heW2NoNwerWQ,IloGwCJEPtb7,delivered,2018-05-16 15:41:39,2018-05-16 16:00:06,2018-06-01 16:48:43,2018-06-12
wi3MOJQDZIRu,FLoKsu3XzUZ2,delivered,2018-03-19 10:48:03,2018-03-19 11:31:42,2018-04-05 13:11:39,2018-04-13
WGFl431k28cH,upAzYddkBgXr,delivered,2018-02-02 10:33:55,2018-02-06 04:32:12,2018-02-15 18:08:26,2018-02-20
09sHnkdLeiG0,lv4BoNMcAA8E,delivered,2018-02-06 18:23:16,2018-02-06 18:54:55,2018-03-05 11:08:15,2018-03-12
DaItdWYIexrq,Td1W9TKgU0Rv,delivered,2017-12-23 23:49:03,2017-12-27 04:12:36,2017-12-29 19:52:26,2018-01-15
QgU8wQNpCgs6,oFRN5ZZDlKDE,delivered,2017-08-09 13:04:09,2017-08-09 13:15:13,2017-08-15 19:36:31,2017-08-31
ajYEaEnm0xvZ,yqmmVHHXXMTM,delivered,2017-07-07 10:26:23,2017-07-08 03:30:27,2017-07-17 20:29:57,2017-08-01
Wk8XRYKysz6J,vKmUEpcOiCtl,delivered,2017-03-09 17:57:56,2017-03-09 17:57:56,2017-03-20 12:57:57,2017-03-28
Wde7kx9K6Zn3,3H7A05xNpM6q,delivered,2017-02-01 14:51:46,2017-02-01 15:05:38,2017-02-07 11:15:01,2017-03-14
IN96pdAWf33P,ji33raduo1Xg,delivered,2018-01-20 13:16:10,2018-01-22 13:49:24,2018-01-26 19:50:08,2018-02-06
uqr7jlyLRbHe,T3XN4A0Cz5xm,delivered,2018-05-01 20:06:17,2018-05-01 20:45:13,2018-05-09 23:44:41,2018-06-04
Q6lDOxzhuPuM,gDzl7heGvLIW,delivered,2018-08-20 10:45:34,2018-08-20 15:10:35,2018-08-29 12:54:30,2018-09-03
cChEdWmopMq1,nIvctBNhyw25,delivered,2017-06-03 23:11:49,2017-06-03 23:25:12,2017-06-14 14:52:20,2017-07-10
PZ78mCmW8PuT,zdjU93k95K9x,delivered,2017-07-01 20:25:32,2017-07-04 04:44:38,2017-07-14 18:53:45,2017-08-02
hi1xIGKIikNA,qcHBtRjg5O8P,delivered,2018-03-21 12:49:21,2018-03-21 12:55:52,2018-03-31 14:38:34,2018-04-13
oLbC970HVJbw,0rUakzG2PlKP,delivered,2017-11-26 23:40:09,2017-11-26 23:53:37,2017-11-30 16:52:39,2017-12-11
Rsisknrpvf3q,fKaK7UxfQd8v,delivered,2018-04-18 22:10:06,2018-04-18 22:31:08,2018-04-24 22:17:37,2018-05-14
V1KrTDos9plb,rD0qpFKPNI7L,delivered,2017-10-12 15:46:02,2017-10-12 15:56:18,2017-10-27 19:49:44,2017-11-13
t9h6YKhN4uXd,x7qxOuNlb8cy,delivered,2018-02-05 17:28:25,2018-02-05 17:50:00,2018-03-09 23:42:47,2018-03-16
94vo8Z8Lmisz,XjJ96pMcPcjb,delivered,2018-01-30 14:33:07,2018-01-30 14:55:13,2018-02-10 02:23:03,2018-02-23
8B1jCWBdknTq,Iy8059kiw6Rm,delivered,2018-04-03 14:25:24,2018-04-03 14:49:05,2018-04-17 18:47:45,2018-04-23
KK3gLK45wMhi,Ol05XQfvkdQi,delivered,2017-08-30 08:58:36,2017-08-31 02:50:45,2017-09-05 22:57:53,2017-09-19
pANWg7u6F7X8,t2Z3umLTTnV4,delivered,2017-06-22 10:32:47,2017-06-23 10:35:22,2017-07-03 17:25:44,2017-07-14
P4poxNWWTzFX,y1B9xkGm3KUD,delivered,2018-07-06 11:22:25,2018-07-06 11:31:20,2018-08-08 23:08:53,2018-08-06
uwBi6PTvG39q,6tltlZr69TaB,delivered,2017-08-25 14:17:20,2017-08-25 14:30:17,2017-08-30 15:04:57,2017-09-19
Vm1SPFmBZp4j,kdVd2R4gr7Pe,delivered,2018-01-30 17:00:39,2018-01-30 17:29:41,2018-02-15 16:42:55,2018-03-09
CFT3dxq72zZ5,22m4GX6y0PEO,delivered,2018-01-07 22:26:40,2018-01-07 22:33:33,2018-01-15 16:58:47,2018-01-24
eEgw2CzPOdR4,MLX2hO3HfrIg,delivered,2018-07-27 16:31:12,2018-07-27 16:45:20,2018-08-09 21:04:37,2018-08-23
w2vaZR5UVlYR,oEVx12weaRL0,delivered,2017-01-21 06:58:31,2017-01-21 07:10:09,2017-01-30 13:57:45,2017-03-21
2GwrguKdum5N,zszPd4GeR1B2,delivered,2018-05-05 16:45:39,2018-05-05 17:10:15,2018-05-10 23:28:27,2018-05-28
gNXSLceAVWCL,XGP0cfjx3eho,delivered,2017-04-11 21:07:06,2017-04-11 21:22:20,2017-04-25 15:38:21,2017-05-08
MWADAIuV66HA,9fhLhOXwQZ6d,delivered,2017-09-14 21:10:17,2017-09-14 21:24:48,2017-10-16 18:48:09,2017-10-20
9S3UsdKJH5p9,toVG6aU7KeWe,delivered,2018-03-27 10:33:45,2018-03-27 10:47:53,2018-03-29 18:29:38,2018-04-09
G3ZvDjicdwi3,6jYXjUApLjY3,delivered,2018-07-28 20:25:08,2018-08-01 16:31:43,2018-08-01 23:38:58,2018-08-15
LNQPgIy0kh3l,R6OX5CnPeo9L,delivered,2017-10-08 16:05:13,2017-10-09 17:51:20,2017-10-20 20:45:51,2017-11-07
UhLmtXKOgw6J,6qYGUIUnaq1N,delivered,2017-03-11 11:54:28,2017-03-11 11:54:28,2017-03-21 09:08:48,2017-04-05
ZQqrPJOWd781,2dst5EzRp4wa,delivered,2017-03-22 17:40:51,2017-03-24 02:44:09,2017-04-04 15:41:38,2017-04-25
O53GYnOwX4Qd,Gqh2DIwQ00WQ,delivered,2018-08-16 16:08:41,2018-08-16 16:24:03,2018-08-20 19:36:43,2018-08-27
TvfqVm4XeLx1,BI41OOOLluL0,delivered,2018-05-10 12:06:38,2018-05-10 12:16:06,2018-05-18 22:51:56,2018-06-07
Rh85AdTPfS5e,v0bFN9UmPxkX,delivered,2017-07-04 08:59:04,2017-07-05 03:04:05,2017-07-12 12:57:30,2017-08-01
KwlHmMi8QQa3,RZUg8v2LNzTe,delivered,2017-11-28 12:05:26,2017-11-28 12:15:04,2017-12-07 15:58:35,2017-12-22
f8vD5VFTMt8k,wIkG7zmXqgEe,delivered,2018-06-09 19:24:53,2018-06-09 19:38:38,2018-06-18 15:50:50,2018-07-12
0FcoS63TyTW0,FH9gruIIbkk6,delivered,2018-02-01 10:08:33,2018-02-01 10:15:32,2018-02-14 18:29:04,2018-02-26
bXLm6HWUQoyd,yp2VSS8IKZ0e,delivered,2018-04-15 00:49:43,2018-04-16 08:51:15,2018-05-04 01:22:26,2018-05-10
xYSbnyCh9Jtm,hMWPjsDdzntN,delivered,2018-08-10 17:09:27,2018-08-10 17:25:14,2018-08-27 22:06:31,2018-09-04
m0QpJeM5MW1A,tvvLErrDEcAZ,delivered,2017-05-21 13:13:40,2017-05-22 13:23:08,2017-05-29 11:32:16,2017-06-20
HdtroPhXrmeP,XqglaQclfsGG,delivered,2017-04-20 09:46:23,2017-04-25 08:11:02,2017-05-05 12:30:10,2017-05-24
3lWftHTbzmW3,13agUqhDCNRk,delivered,2017-09-08 16:38:17,2017-09-08 17:04:16,2017-09-18 20:56:51,2017-09-28
ibeiaQU1lT7u,xeF6OYJp42Ih,delivered,2018-03-10 11:38:42,2018-03-10 13:08:27,2018-03-19 21:41:38,2018-03-28
OLUEulfGvW3W,TQPf6zZaqRRO,delivered,2017-06-30 13:47:22,2017-06-30 13:55:11,2017-07-14 15:49:58,2017-08-01
BcCBAmm0zgu7,DZRpMdQwJvKg,delivered,2017-11-14 16:43:15,2017-11-14 16:57:40,2017-11-17 13:31:37,2017-11-28
nCfxVT92BZ9l,oOygCbfAAaUg,delivered,2018-01-26 10:29:12,2018-01-26 11:00:42,2018-02-09 21:04:56,2018-02-23
vORuHxUhosJu,qBWORF2Ghxhl,delivered,2017-03-17 20:31:09,2017-03-17 20:31:09,2017-03-24 14:57:40,2017-04-05
LwJhWgcDMP9O,HZ9EozvXoJ8A,delivered,2018-02-01 11:37:43,2018-02-02 02:54:05,2018-02-10 18:01:09,2018-03-07
Srj9zrwCezll,h6ak89p0mB8N,delivered,2018-03-08 10:21:18,2018-03-09 02:31:30,2018-03-19 16:14:45,2018-03-26
3lpc2irxz2E9,kJOgZxL5ssSB,delivered,2017-06-07 09:59:42,2017-06-07 10:10:12,2017-06-28 12:18:18,2017-07-11
FrZTioPhRWQW,4208NbEQPAJQ,delivered,2018-02-13 20:02:31,2018-02-13 20:15:32,2018-02-19 23:52:23,2018-03-01
fofbtbPjXHBF,T9Tn4ysDqLvi,delivered,2018-04-20 20:37:50,2018-04-24 18:22:56,2018-04-25 19:12:43,2018-05-14
HfwGXKFBqK8v,9eIHDJ0EfBR3,shipped,2016-09-04 21:15:19,2016-10-07 13:18:03,,2016-10-20
vuHKGvPgRl9O,a2MmMJ4SUAIU,delivered,2017-03-29 14:45:25,2017-03-29 15:55:19,2017-04-10 10:57:38,2017-04-18
OmwJADkCzWyH,2LmZz993A1AK,delivered,2018-03-13 12:44:35,2018-03-15 03:10:34,2018-04-06 20:52:04,2018-04-13
nf2RJcwr3RdJ,1f1hYTilMh0c,shipped,2018-07-17 20:23:27,2018-07-19 03:02:30,,2018-08-16
wiPrtZCveYnn,7pMEdg5bWpNr,delivered,2017-05-21 17:54:43,2017-05-21 18:05:15,2017-05-30 11:56:29,2017-06-09
9o0CeeNqnBJq,CHwv4s0Hfj1v,delivered,2018-05-22 13:33:47,2018-05-24 02:34:41,2018-06-05 17:19:01,2018-06-12
WcvgnZH8SKN3,Oab6GoS9tEwR,delivered,2017-09-28 15:57:39,2017-09-28 16:14:11,2017-10-04 23:17:41,2017-10-24
a0GzoEh2QDoZ,d2aqaQFjMtC9,delivered,2018-06-23 16:55:16,2018-06-23 17:16:00,2018-07-02 17:41:58,2018-07-16
xSFOBd22ILNv,aF1fAWsxGXAG,delivered,2018-08-23 08:25:55,2018-08-23 08:45:18,2018-08-29 20:18:49,2018-09-03
lo3KgFhJKMnO,Rs3vsZo7DJOb,delivered,2017-11-18 16:05:19,2017-11-18 16:26:12,2017-12-06 18:58:47,2017-12-19
4nvIgcm0UEBx,41NAIVPy5LeB,delivered,2018-01-16 16:36:09,2018-01-17 03:38:33,2018-01-18 18:52:19,2018-02-06
5YirzCED9GDe,zNDvL8eP4eDT,delivered,2017-12-17 22:41:19,2017-12-17 23:53:50,2018-01-11 18:37:50,2018-01-19
gVE6jruOHYYf,9PutDuGKqkJj,delivered,2017-10-27 11:30:45,2017-10-27 11:48:20,2017-11-06 21:51:31,2017-11-10
But3xtbqRNPj,PFsvfxyxxXsZ,delivered,2017-11-28 17:12:30,2017-11-28 17:35:47,2017-12-11 15:54:42,2017-12-12
sHTSpioIzhH1,wGFtMykclDKh,delivered,2018-06-25 17:47:06,2018-06-26 04:59:20,2018-07-03 23:52:22,2018-07-24
3Xvdod00Qqmg,zfRoQJPKCguM,delivered,2017-05-25 15:02:57,2017-05-26 02:35:17,2017-06-01 12:03:28,2017-06-14
VUMvdkfPcEjs,zp24G8xzNdnp,delivered,2018-02-25 14:32:13,2018-02-27 03:10:29,2018-03-26 22:05:59,2018-03-16
5Ryeejjekt0k,EFUXLw3Co6Xd,delivered,2018-04-22 18:16:11,2018-04-24 19:04:58,2018-04-26 19:48:45,2018-05-16
ASOiPdXCYoAx,RHf8rVOK8Gpn,delivered,2017-09-04 23:02:26,2017-09-04 23:15:14,2017-09-08 19:31:52,2017-09-27
TwTXAWLbyZFf,2aT4xO1I2aR1,delivered,2018-05-24 00:52:36,2018-05-24 01:14:36,2018-05-25 19:28:26,2018-06-11
XlVIaKgG3qWa,h0wF7XqO53cM,delivered,2018-07-05 14:48:43,2018-07-05 16:21:30,2018-07-13 16:04:43,2018-07-20
oG57fIPfoQ8I,rDUoH9DgkLRX,delivered,2017-12-13 12:20:11,2017-12-13 12:32:24,2017-12-18 19:12:41,2018-01-08
xV3JUCGZgcHC,bfwrr2e0bFzy,delivered,2018-01-14 14:43:52,2018-01-14 14:51:25,2018-01-17 17:17:50,2018-02-01
qVysVPQxodku,F64yXr8JGNXa,delivered,2017-12-17 12:00:08,2017-12-17 12:10:27,2017-12-28 21:33:01,2018-01-18
5N2EL3OcjYCM,RUAO46NKcKtN,delivered,2017-02-24 16:37:19,2017-02-24 16:50:15,2017-03-30 14:23:58,2017-03-31
nUtZq9LNL0tc,z0SGUu7RPMt2,delivered,2018-07-13 18:07:37,2018-07-13 18:24:02,2018-07-24 20:12:30,2018-08-09
Pd3pvn7whL8n,zL6Jty9gQOml,delivered,2018-02-27 15:23:08,2018-02-27 15:35:40,2018-03-07 22:53:07,2018-03-20
44qQQEBhCe5W,sspMuUuiFxOW,delivered,2018-08-07 15:58:39,2018-08-07 16:10:23,2018-08-16 21:41:35,2018-08-10
wtBs5cKEO2Bs,iqrfE7316R08,delivered,2017-04-27 07:59:31,2017-04-27 17:45:25,2017-05-17 09:05:11,2017-06-07
TMNwoyf5vwcX,nhJI4aWV7JEc,delivered,2017-10-25 20:24:11,2017-10-25 20:35:23,2017-11-01 14:35:54,2017-11-24
Pw9iLDcq2hqI,CBS7cRT137fd,delivered,2018-04-18 12:11:45,2018-04-18 12:31:50,2018-04-19 23:54:37,2018-05-07
AxKndQ8h5Q4g,PwqzARpT1Mhn,delivered,2018-02-19 15:28:39,2018-02-21 06:10:30,2018-03-05 18:23:50,2018-03-12
xvrpPHbLuJwH,EfKFr463kGg4,delivered,2018-05-15 22:33:45,2018-05-17 03:16:26,2018-06-04 22:48:51,2018-06-06
DJSWfMpWWXry,r9zARoxbG1bV,delivered,2017-12-20 12:36:01,2017-12-20 13:13:33,2017-12-27 14:49:04,2018-01-18
avV6zWgv7rrj,rghvgRg1cmqT,delivered,2017-09-21 11:07:39,2017-09-21 11:28:07,2017-10-11 19:32:44,2017-10-27
ICLuEpQxkCwn,CxrHP5GMTogj,delivered,2017-09-25 22:51:01,2017-09-26 22:56:15,2017-10-09 17:26:06,2017-10-24
1sx56yTWe5a7,5IHxUd0tFo96,delivered,2018-03-21 23:38:26,2018-03-21 23:50:46,2018-03-29 15:07:52,2018-04-11
yLMpznwgw74S,euIur9YcyIQ1,delivered,2018-04-24 10:58:24,2018-04-25 10:55:25,2018-05-03 20:19:14,2018-05-29
Oz99xLJqWOkH,PYYvs8dvMn91,delivered,2017-07-23 03:38:39,2017-07-23 03:50:10,2017-07-27 17:49:46,2017-08-11
z5LdNPnzbpuu,zHoPwu1j1zxl,delivered,2017-10-22 00:31:28,2017-10-22 18:33:27,2017-11-03 17:27:44,2017-11-09
sACUDJ7lGqm7,NtajMSDrObrI,delivered,2017-11-25 01:02:19,2017-11-25 03:51:39,2017-12-11 20:51:40,2017-12-19
Rhhuf9EJIBr8,TrriHjP1mjBW,delivered,2018-08-06 20:29:06,2018-08-08 03:30:22,2018-08-13 09:18:20,2018-08-15
WCEwGzhXLPow,1Mi4Zlp8N3Mp,delivered,2017-07-08 15:28:20,2017-07-08 15:43:15,2017-07-11 12:37:18,2017-07-21
eczx9LVZ69hM,aD38RjytpPbm,delivered,2018-08-06 18:30:57,2018-08-06 18:44:40,2018-08-16 12:13:01,2018-08-16
eZ8Udi4wEMdD,i7pCTAvSHIOs,delivered,2017-11-24 23:29:00,2017-11-25 02:32:57,2017-12-01 20:12:40,2017-12-18
BcoCXTUGG4bM,z0hnsgVs82gW,delivered,2017-10-22 18:12:26,2017-10-22 18:26:01,2017-10-26 21:33:53,2017-11-14
6HbI5tZO7RXF,QqhUeBlZf010,delivered,2018-01-16 01:27:44,2018-01-17 03:35:52,2018-01-26 23:18:38,2018-02-23
47rAbTgd6XOZ,UTBQ6R1DjFUG,delivered,2018-02-06 15:50:36,2018-02-08 07:35:59,2018-02-19 21:48:58,2018-02-22
2KANxlvy7Pnh,FaSpnPwXXRW3,delivered,2018-08-12 20:01:15,2018-08-12 20:15:15,2018-08-21 00:16:54,2018-09-10
lrHTflj4su2L,TCxKwI3YeUJd,delivered,2017-09-12 18:14:25,2017-09-13 03:10:44,2017-09-21 21:02:51,2017-10-03
hi3Sn5bnufAt,1aaFV3aQ8VGd,delivered,2017-08-14 20:04:27,2017-08-14 20:30:24,2017-09-06 15:47:49,2017-09-18
ER0DDwuDXjZV,fYT4KmmrgbAJ,delivered,2017-03-11 18:34:44,2017-03-11 18:34:44,2017-03-30 15:47:50,2017-04-10
dSmHHfI59J4U,w3DrTuDfDFNc,delivered,2017-06-04 01:07:50,2017-06-06 13:25:29,2017-06-14 11:47:03,2017-06-30
sbVcMeMz616G,musSkaau7B7t,delivered,2017-07-20 14:25:16,2017-07-20 14:35:09,2017-08-07 13:34:42,2017-08-11
RjZiTA31bH0T,x0egbRkyNVME,delivered,2017-08-17 01:03:05,2017-08-18 02:30:28,2017-08-19 15:52:05,2017-08-30
rgvbimjpVa2Z,fUVnNASwp11H,delivered,2018-02-20 08:48:01,2018-02-20 12:40:31,2018-03-16 20:22:00,2018-03-16
8wKbILuFcYAE,ybzvfDddnsnM,delivered,2017-12-19 01:55:44,2017-12-20 06:52:23,2018-01-05 15:44:16,2018-01-22
sPh1YLVaXZVE,sRwho3azUI1R,delivered,2018-03-18 11:11:07,2018-03-18 11:27:57,2018-04-03 14:20:55,2018-04-13
6q5Uu1ujxk5H,Bx2N1Jm6aXxu,delivered,2018-05-02 18:57:37,2018-05-02 19:40:25,2018-05-20 11:30:29,2018-05-30
ArpT0j59pOpc,uqqtG6zYWBtk,delivered,2017-11-17 00:08:29,2017-11-17 00:27:01,2017-11-27 18:49:06,2017-11-30
a8UUSAgiVCDH,La7tviAmAqzM,delivered,2017-12-28 23:58:34,2017-12-29 00:31:57,2018-01-04 19:38:32,2018-01-17
98vWt6DzRTwa,NpgDNW0M1Dw1,delivered,2017-04-24 18:11:20,2017-04-24 18:25:17,2017-05-02 15:14:27,2017-05-15
RSmapf1rNNAA,8SyzKCsK1bSB,delivered,2017-07-17 19:40:32,2017-07-17 19:50:21,2017-07-24 21:10:25,2017-08-17
Zq6ElxLnc2L7,d45KZqP9wiiD,delivered,2018-06-27 11:13:52,2018-06-27 11:30:28,2018-07-10 22:56:23,2018-08-01
eL45XFuJ9xv2,Xw1Sp5A51mm1,delivered,2017-02-12 14:11:06,2017-02-12 14:22:50,2017-03-01 11:26:02,2017-03-14
K8u7YbQiHa7t,IpcFVwlRfFCA,delivered,2017-03-23 16:56:19,2017-03-23 17:05:29,2017-03-29 09:23:43,2017-04-13
gdUHDAobEetI,3yZqfArrZ9sB,delivered,2017-10-20 10:46:34,2017-10-20 11:56:27,2017-10-26 18:03:30,2017-11-13
5votUQoDHRkV,dG5wPNRNiZwj,delivered,2017-10-18 14:31:33,2017-10-18 14:45:40,2017-10-31 22:32:51,2017-11-17
ra4OalViyG2W,qB2rmHV89IYX,delivered,2017-10-09 21:04:25,2017-10-09 21:14:20,2017-10-13 16:42:40,2017-10-20
YNKpOfotsUlG,gCbcEWe0QcV8,delivered,2018-03-06 12:04:18,2018-03-06 12:16:02,2018-03-12 15:11:05,2018-03-29
niad1CYfGOJI,4Haqa4YkJM9K,delivered,2017-02-23 22:50:03,2017-02-24 01:05:33,2017-03-08 02:14:33,2017-03-16
wcmtSGalZ5Io,IoClt11RB8UW,delivered,2018-03-01 18:32:56,2018-03-01 18:49:03,2018-03-24 13:54:40,2018-03-26
gUvN6l6Chf3Q,GR7M78lduhCV,delivered,2018-04-25 13:34:31,2018-04-26 17:31:47,2018-04-30 18:20:39,2018-05-08
WB2gTAgwVQYa,lDkcz8ZFhesQ,delivered,2018-07-23 14:13:15,2018-07-24 11:32:28,2018-07-30 23:15:47,2018-08-09
9z2hnAyRrfdk,kF72HvmTTSPQ,delivered,2018-02-23 11:24:36,2018-02-23 11:49:34,2018-03-30 00:52:05,2018-03-20
1M6UuEuHlz09,M7yxJqMNbEUy,delivered,2018-02-04 22:50:32,2018-02-04 23:09:50,2018-02-20 19:08:02,2018-03-05
GtK0if1tncen,5nObvbldaAry,delivered,2018-01-09 17:58:21,2018-01-10 10:32:23,2018-01-26 17:05:12,2018-02-06
avDFBhW6fcHL,7MgF1OLhnPW3,delivered,2018-05-09 09:35:01,2018-05-09 09:51:30,2018-05-18 15:36:42,2018-05-30
2Spu21Xhm8uY,mvHISsemv4fO,delivered,2018-07-19 20:33:49,2018-07-19 20:45:12,2018-07-24 12:08:26,2018-08-01
DDW2JTbOj5Vy,XPqtv9spn8jY,delivered,2018-01-08 23:43:28,2018-01-09 01:28:09,2018-01-22 17:59:11,2018-02-14
P2iJbW0iMyuL,CxW4WzatHkYF,delivered,2018-06-13 16:26:53,2018-06-15 02:17:21,2018-06-22 19:51:55,2018-07-16
gGvbrWyYnq0M,o70avN6tDo69,delivered,2017-08-05 12:04:53,2017-08-05 12:24:12,2017-08-11 16:49:52,2017-08-31
y2zmivQb4Zyc,x64msWBkc4x1,delivered,2018-03-15 17:06:45,2018-03-15 17:15:53,2018-03-26 15:29:08,2018-04-06
G7rA8zlZoyPY,JuCfaEq4BXZC,delivered,2017-05-05 10:40:36,2017-05-05 10:50:25,2017-05-16 10:57:41,2017-05-30
J5Yhxb3iE7Wx,BJXX27ZF9WIC,delivered,2018-05-10 16:19:49,2018-05-10 16:33:00,2018-05-28 16:12:24,2018-06-06
VQlasl84Perr,7jn0Pb6KZuYU,delivered,2018-05-02 10:47:01,2018-05-02 11:13:41,2018-05-10 20:46:51,2018-05-17
Trub6ZaBDTJ9,ysuhL9a8qR2Z,delivered,2017-09-01 20:04:47,2017-09-13 22:08:55,2017-09-11 16:43:46,2017-09-20
eT0Hu9a8lMCd,cC9u5sBhxaVk,delivered,2018-01-30 11:12:52,2018-01-30 11:34:52,2018-02-15 17:58:58,2018-02-22
rykEShzsO72B,79L0ckJ7qU27,delivered,2018-02-21 22:21:26,2018-02-21 22:35:27,2018-03-10 00:11:04,2018-03-22
d7dnyVfs8QdE,cfCXMMU3OmCq,delivered,2017-04-20 15:59:14,2017-04-25 21:34:50,2017-05-04 16:18:49,2017-05-31
7z2IydtHZh7z,of45BnduoWEw,delivered,2017-10-04 17:56:28,2017-10-04 18:28:17,2017-10-18 20:27:31,2017-11-01
drBq5ycNtvbW,jlAFEgGSkqat,delivered,2018-03-27 15:13:23,2018-03-27 15:29:38,2018-03-29 14:11:21,2018-04-09
cYJ4Y65pjaiT,HMZNBYMPtbOx,delivered,2017-03-21 09:21:54,2017-03-21 09:21:54,2017-03-27 13:33:37,2017-04-11
j9mV6fDa3a5k,DSM4tm7LsGy2,delivered,2018-04-18 19:16:31,2018-04-19 19:10:58,2018-04-24 00:19:21,2018-05-14
BL7YWr6HdjhD,0RbNEtQgl4EP,delivered,2018-04-19 21:25:22,2018-04-24 18:06:04,2018-04-30 21:33:34,2018-05-16
UR8So3XYgaki,RDxG8AY8faFC,delivered,2017-11-14 09:11:53,2017-11-14 09:30:46,2017-11-22 19:44:32,2017-12-14
KgIWrgjpa4Vh,XZtPcTcRkF6p,delivered,2018-04-03 23:04:28,2018-04-03 23:15:15,2018-05-03 14:47:58,2018-05-09
muUIt0bdKpbc,V8WQUgELUCZq,delivered,2017-05-20 08:53:30,2017-05-20 09:05:06,2017-06-01 16:49:40,2017-06-16
jMEBOgawgKfn,3vhkMMfhnjKa,delivered,2018-01-08 22:01:10,2018-01-10 10:32:22,2018-01-30 12:53:12,2018-02-05
KoiuErRudebK,pHWxX44NRMoF,delivered,2018-03-10 14:10:28,2018-03-10 15:08:06,2018-04-19 20:44:32,2018-04-16
z5GHFab0aI0u,PcEToQbE6mAZ,delivered,2018-07-18 14:08:03,2018-07-18 14:22:13,2018-07-23 12:18:55,2018-08-01
mL1vWqssngdV,rxKqS40ZTT1u,delivered,2017-06-27 14:31:14,2017-06-28 10:35:13,2017-07-05 14:43:47,2017-07-20
dYsrxvrITyUp,76JJI38aHmZ6,delivered,2018-08-05 09:19:13,2018-08-05 09:30:07,2018-08-13 21:58:42,2018-08-23
ePH538PpaCxF,86tB1Q8Nm5Nj,delivered,2018-03-19 16:06:01,2018-03-19 16:27:19,2018-04-13 16:47:01,2018-04-06
Lhdq5YvgDC8F,u50D59apLg4X,delivered,2018-05-18 11:19:54,2018-05-18 13:06:55,2018-06-07 22:05:37,2018-06-07
bfSz5f538xwV,4SSYG520yUoR,delivered,2017-05-18 15:32:21,2017-05-18 15:42:34,2017-05-30 09:07:45,2017-06-07
CZU4iEGz1pm4,ovCnnxMXLr5n,delivered,2017-06-19 09:55:06,2017-06-20 10:30:25,2017-06-23 10:57:44,2017-07-07
NbZgYeHZTmHn,ZC4rTWFQlnFu,delivered,2018-04-20 11:13:43,2018-04-20 11:31:14,2018-04-23 19:03:30,2018-04-30
gAZOXpnymoxC,pvChIdbEycSX,delivered,2018-04-29 22:59:41,2018-05-01 05:55:03,2018-05-04 20:28:42,2018-05-17
5ndGC24g4S3G,iYmZLDHkgfqA,delivered,2017-09-11 20:58:23,2017-09-12 21:10:14,2017-09-18 18:30:05,2017-09-21
